"Customer ID","Age","Gender","City","Subscription Type","Monthly Spending","Tenure","Number of Purchases","Customer Support Requests","Login Frequency","Last Activity Date","Satisfaction Score","Churn Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2906","72","Male","San Jose","Basic","18.08","21","29","3","15","1/15/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2907","64","Male","San Antonio","Standard","145.26","36","60","2","9","4/9/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2908","41","Male","San Jose","Standard","94.4","56","59","1","6","2/26/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2909","71","Other","San Antonio","Basic","16.99","2","1","3","12","4/22/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2910","39","Male","Philadelphia","Basic","17.95","47","37","2","18","2/4/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2911","22","Male","Chicago","Standard","78.07","44","83","3","23","4/20/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2912","73","Female","San Jose","Premium","299.9","30","16","1","15","4/2/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2913","50","Female","Chicago","Premium","190.2","27","59","3","29","2/20/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2914","75","Male","Los Angeles","Basic","23.15","7","13","4","19","5/2/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2915","53","Male","Philadelphia","Basic","36.37","20","40","2","9","3/18/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2916","64","Male","Houston","Premium","194.09","50","108","1","22","12/29/2025","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2917","37","Female","Phoenix","Standard","71.58","31","23","1","24","1/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2918","36","Male","Chicago","Standard","65.86","23","49","0","13","2/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2919","52","Male","Philadelphia","Premium","196.9","13","19","3","16","2/22/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2920","69","Female","Chicago","Premium","165.89","17","38","5","13","4/9/2026","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2921","60","Male","San Diego","Standard","51.86","4","9","3","1","3/15/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2922","34","Female","Dallas","Basic","42.19","57","31","0","18","2/12/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2923","79","Female","Houston","Basic","15.52","14","17","0","22","2/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2924","76","Male","Dallas","Standard","127.6","20","31","3","3","3/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2925","62","Female","San Antonio","Basic","41.9","60","111","2","17","5/10/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2926","60","Female","Chicago","Basic","31.52","13","13","0","22","4/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2927","51","Male","San Antonio","Basic","22.39","3","3","1","5","1/17/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2928","26","Female","New York","Basic","15.8","26","32","1","29","5/16/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2929","43","Female","Chicago","Standard","123.68","26","39","3","25","4/17/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2930","19","Female","Philadelphia","Standard","110.14","18","43","5","6","6/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2931","70","Male","Houston","Basic","36.22","32","64","3","21","1/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2932","26","Non-binary","San Antonio","Basic","10.35","14","19","3","17","2/17/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2933","26","Male","Chicago","Premium","289.13","47","28","1","17","3/17/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2934","57","Male","New York","Basic","12.65","3","2","1","27","1/30/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2935","34","Male","Dallas","Standard","86.68","1","1","2","1","5/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2936","18","Male","Philadelphia","Premium","210.41","26","55","1","7","2/8/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2937","42","Female","San Diego","Basic","10.05","24","30","2","22","5/20/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2938","78","Male","Chicago","Standard","99.71","49","77","2","30","4/9/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2939","60","Male","San Diego","Premium","262.92","35","79","1","16","5/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2940","57","Female","Los Angeles","Basic","42.93","14","32","5","5","5/10/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2941","59","Male","Houston","Standard","137.94","3","2","1","16","4/12/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2942","42","Male","Chicago","Basic","29.51","13","7","1","4","2/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2943","56","Male","San Jose","Basic","35.23","47","52","4","11","2/9/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2944","52","Male","New York","Premium","161.93","50","94","1","14","5/14/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2945","20","Male","San Antonio","Premium","223.21","14","33","0","29","3/1/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2946","67","Female","San Jose","Standard","65.48","21","13","1","13","5/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2947","54","Male","Los Angeles","Basic","24.79","26","14","3","27","4/25/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2948","61","Male","Houston","Basic","23.17","3","6","5","24","2/25/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2949","61","Female","Dallas","Standard","92.35","51","101","5","27","3/23/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2950","68","Female","Philadelphia","Basic","32.87","40","99","2","8","6/14/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2951","47","Male","San Diego","Standard","140.29","4","5","4","21","3/6/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2952","55","Female","Los Angeles","Standard","89.45","36","47","1","20","6/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2953","51","Male","San Antonio","Standard","148.11","51","43","3","15","3/11/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2954","29","Female","Philadelphia","Standard","125.9","43","31","3","18","2/12/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2955","36","Female","Dallas","Basic","30.46","1","1","2","7","3/17/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2956","54","Male","San Antonio","Basic","35.76","40","49","2","21","4/21/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2957","61","Female","New York","Basic","14.09","47","31","1","19","3/14/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2958","76","Male","San Diego","Standard","134.45","33","75","4","25","5/31/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2959","76","Female","San Jose","Standard","108.24","7","6","3","9","3/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2960","66","Male","Chicago","Standard","148.61","53","105","1","11","4/24/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2961","78","Female","Los Angeles","Standard","113.64","52","55","2","27","6/13/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
